hotspot,date,gw_anomaly,n_stations
H004,2025-09-26,,1
H004,2025-09-27,,1
H004,2025-09-28,,1
H004,2025-09-29,,1
H004,2025-09-30,,1
H004,2025-10-01,,1
H002,2022-08-18,,1
H002,2022-08-19,,2
H002,2022-08-20,,2
H002,2022-08-21,,2
H002,2022-08-22,,2
H002,2022-08-23,,2
H002,2022-08-24,,2
H002,2022-08-25,,2
H002,2022-08-26,,2
H002,2022-08-27,,2
H002,2022-08-28,,2
H002,2022-08-29,,2
H002,2022-08-30,,2
H002,2022-08-31,,2
H002,2022-09-01,,2
H002,2022-09-02,,2
H002,2022-09-03,,2
H002,2022-09-04,,2
H002,2022-09-05,,2
H002,2022-09-06,,2
H002,2022-09-07,,2
H002,2022-09-08,,2
H002,2022-09-09,,2
H002,2022-09-10,,2
H002,2022-09-11,,2
H002,2022-09-12,,2
H002,2022-09-13,,2
H002,2022-09-14,,2
H002,2022-09-15,,2
H002,2022-09-16,,2
H002,2022-09-17,,2
H002,2022-09-18,,2
H002,2022-09-19,,2
H002,2022-09-20,,2
H002,2022-09-21,,2
H002,2022-09-22,,2
H002,2022-09-23,,2
H002,2022-09-24,,2
H002,2022-09-25,,2
H002,2022-09-26,,2
H002,2022-09-27,,2
H002,2022-09-28,,2
H002,2022-09-29,,2
H002,2022-09-30,,2
H002,2022-10-01,,2
H002,2022-10-02,,2
H002,2022-10-03,,2
H002,2022-10-04,,2
H002,2022-10-05,,2
H002,2022-10-06,,2
H002,2022-10-07,,2
H002,2022-10-08,,2
H002,2022-10-09,,2
H002,2022-10-10,,2
H002,2022-10-11,,2
H002,2022-10-12,,2
H002,2022-10-13,,2
H002,2022-10-14,,2
H002,2022-10-15,,2
H002,2022-10-16,,2
H002,2022-10-17,,2
H002,2022-10-18,,2
H002,2022-10-19,,2
H002,2022-10-20,,2
H002,2022-10-21,,2
H002,2022-10-22,,2
H002,2022-10-23,,2
H002,2022-10-24,,2
H002,2022-10-25,,2
H002,2022-10-26,,2
H002,2022-10-27,,2
H002,2022-10-28,,2
H002,2022-10-29,,2
H002,2022-10-30,,2
H002,2022-10-31,,2
H002,2022-11-01,,2
H002,2022-11-02,,2
H002,2022-11-03,,2
H002,2022-11-04,,2
H002,2022-11-05,,2
H002,2022-11-06,,2
H002,2022-11-07,,2
H002,2022-11-08,,2
H002,2022-11-09,,2
H002,2022-11-10,,2
H002,2022-11-11,,2
H002,2022-11-12,,2
H002,2022-11-13,,2
H002,2022-11-14,,2
H002,2022-11-15,,2
H002,2022-11-16,,2
H002,2022-11-17,,2
H002,2022-11-18,,2
H002,2022-11-19,,2
H002,2022-11-20,,2
H002,2022-11-21,,2
H002,2022-11-22,,2
H002,2022-11-23,,2
H002,2022-11-24,,2
H002,2022-11-25,,2
H002,2022-11-26,,2
H002,2022-11-27,,2
H002,2022-11-28,,2
H002,2022-11-29,,2
H002,2022-11-30,,2
H002,2022-12-01,,2
H002,2022-12-02,,2
H002,2022-12-03,,2
H002,2022-12-04,,2
H002,2022-12-05,,2
H002,2022-12-06,,2
H002,2022-12-07,,2
H002,2022-12-08,,2
H002,2022-12-09,,2
H002,2022-12-10,,2
H002,2022-12-11,,2
H002,2022-12-12,,2
H002,2022-12-13,,2
H002,2022-12-14,,2
H002,2022-12-15,,2
H002,2022-12-16,,2
H002,2022-12-17,,2
H002,2022-12-18,,2
H002,2022-12-19,,2
H002,2022-12-20,,2
H002,2022-12-21,,2
H002,2022-12-22,,2
H002,2022-12-23,,2
H002,2022-12-24,,2
H002,2022-12-25,,2
H002,2022-12-26,,2
H002,2022-12-27,,2
H002,2022-12-28,,2
H002,2022-12-29,,2
H002,2022-12-30,,2
H002,2022-12-31,,2
H002,2023-01-01,,2
H002,2023-01-02,,2
H002,2023-01-03,,2
H002,2023-01-04,,2
H002,2023-01-05,,2
H002,2023-01-06,,2
H002,2023-01-07,,2
H002,2023-01-08,,2
H002,2023-01-09,,2
H002,2023-01-10,,2
H002,2023-01-11,,2
H002,2023-01-12,,2
H002,2023-01-13,,2
H002,2023-01-14,,2
H002,2023-01-15,,2
H002,2023-01-16,,2
H002,2023-01-17,,2
H002,2023-01-18,,2
H002,2023-01-19,,2
H002,2023-01-20,,2
H002,2023-01-21,,2
H002,2023-01-22,,2
H002,2023-01-23,,2
H002,2023-01-24,,2
H002,2023-01-25,,2
H002,2023-01-26,,2
H002,2023-01-27,,2
H002,2023-01-28,,2
H002,2023-01-29,,2
H002,2023-01-30,,2
H002,2023-01-31,,2
H002,2023-02-01,,2
H002,2023-02-02,,2
H002,2023-02-03,,2
H002,2023-02-04,,2
H002,2023-02-05,,2
H002,2023-02-06,,2
H002,2023-02-07,,2
H002,2023-02-08,,2
H002,2023-02-09,,2
H002,2023-02-10,,2
H002,2023-02-11,,2
H002,2023-02-12,,2
H002,2023-02-13,,2
H002,2023-02-14,,2
H002,2023-02-15,,2
H002,2023-02-16,,2
H002,2023-02-17,,2
H002,2023-02-18,,2
H002,2023-02-19,,2
H002,2023-02-20,,2
H002,2023-02-21,,2
H002,2023-02-22,,2
H002,2023-02-23,,2
H002,2023-02-24,,2
H002,2023-02-25,,2
H002,2023-02-26,,2
H002,2023-02-27,,2
H002,2023-02-28,,2
H002,2023-03-01,,2
H002,2023-03-02,,2
H002,2023-03-03,,2
H002,2023-03-04,,2
H002,2023-03-05,,2
H002,2023-03-06,,2
H002,2023-03-07,,2
H002,2023-03-08,,2
H002,2023-03-09,,2
H002,2023-03-10,,2
H002,2023-03-11,,2
H002,2023-03-12,,2
H002,2023-03-13,,2
H002,2023-03-14,,2
H002,2023-03-15,,2
H002,2023-03-16,,2
H002,2023-03-17,,2
H002,2023-03-18,,2
H002,2023-03-19,,2
H002,2023-03-20,,2
H002,2023-03-21,,2
H002,2023-03-22,,2
H002,2023-03-23,,2
H002,2023-03-24,,2
H002,2023-03-25,,2
H002,2023-03-26,,2
H002,2023-03-27,,2
H002,2023-03-28,,2
H002,2023-03-29,,2
H002,2023-03-30,,2
H002,2023-03-31,,2
H002,2023-04-01,,2
H002,2023-04-02,,2
H002,2023-04-03,,2
H002,2023-04-04,,2
H002,2023-04-05,,2
H002,2023-04-06,,2
H002,2023-04-07,,2
H002,2023-04-08,,2
H002,2023-04-09,,2
H002,2023-04-10,,2
H002,2023-04-11,,2
H002,2023-04-12,,2
H002,2023-04-13,,2
H002,2023-04-14,,2
H002,2023-04-15,,2
H002,2023-04-16,,2
H002,2023-04-17,,2
H002,2023-04-18,,2
H002,2023-04-19,,2
H002,2023-04-20,,2
H002,2023-04-21,,2
H002,2023-04-22,,2
H002,2023-04-23,,2
H002,2023-04-24,,2
H002,2023-04-25,,2
H002,2023-04-26,,2
H002,2023-04-27,,2
H002,2023-04-28,0.17999999999999972,3
H002,2023-04-29,0.19200000000000017,3
H002,2023-04-30,0.19550000000000267,3
H002,2023-05-01,0.19700000000000273,3
H002,2023-05-02,0.19050000000000367,3
H002,2023-05-03,0.17800000000000082,3
H002,2023-05-04,0.2615000000000016,3
H002,2023-05-05,0.24600000000000222,3
H002,2023-05-06,0.23150000000000048,3
H002,2023-05-07,0.2295000000000016,3
H002,2023-05-08,0.22800000000000153,3
H002,2023-05-09,0.2050000000000054,3
H002,2023-05-10,0.20400000000000063,3
H002,2023-05-11,0.204500000000003,3
H002,2023-05-12,0.20500000000000185,3
H002,2023-05-13,0.18900000000000006,3
H002,2023-05-14,0.13700000000000045,3
H002,2023-05-15,0.17300000000000182,3
H002,2023-05-16,0.20000000000000284,3
H002,2023-05-17,0.0835000000000008,3
H002,2023-05-18,0.1670000000000016,3
H002,2023-05-19,0.0765000000000029,3
H002,2023-05-20,0.19000000000000483,3
H002,2023-05-21,0.09600000000000364,3
H002,2023-05-22,0.09550000000000125,3
H002,2023-05-23,-0.013999999999995794,3
H002,2023-05-24,0.13950000000000173,3
H002,2023-05-25,0.07950000000000301,3
H002,2023-05-26,0.13250000000000028,3
H002,2023-05-27,0.08550000000000324,3
H002,2023-05-28,0.07450000000000045,3
H002,2023-05-29,0.12400000000000233,3
H002,2023-05-30,0.1680000000000028,3
H002,2023-05-31,0.07350000000000279,3
H002,2023-06-01,0.17500000000000426,3
H002,2023-06-02,0.06900000000000261,3
H002,2023-06-03,0.11500000000000199,3
H002,2023-06-04,0.0519999999999996,3
H002,2023-06-05,-0.09199999999999875,3
H002,2023-06-06,-0.026499999999998636,3
H002,2023-06-07,-0.009499999999999176,3
H002,2023-06-08,-0.050499999999999545,3
H002,2023-06-09,0.0,3
H002,2023-06-10,0.06400000000000361,3
H002,2023-06-11,0.030000000000001137,3
H002,2023-06-12,-0.11799999999999855,3
H002,2023-06-13,-0.21599999999999753,3
H002,2023-06-14,-0.1524999999999963,3
H002,2023-06-15,0.0519999999999996,3
H002,2023-06-16,-0.19399999999999906,3
H002,2023-06-17,-0.1839999999999975,3
H002,2023-06-18,0.04650000000000176,3
H002,2023-06-19,0.050499999999999545,3
H002,2023-06-20,0.06050000000000466,3
H002,2023-06-21,0.05000000000000426,3
H002,2023-06-22,-0.0764999999999958,3
H002,2023-06-23,-0.20599999999999596,3
H002,2023-06-24,-0.1634999999999991,3
H002,2023-06-25,-0.18799999999999883,3
H002,2023-06-26,-0.16049999999999898,3
H002,2023-06-27,-0.1664999999999992,3
H002,2023-06-28,-0.19549999999999557,3
H002,2023-06-29,-0.3539999999999992,3
H002,2023-06-30,-0.41249999999999787,3
H002,2023-07-01,-0.3464999999999989,3
H002,2023-07-02,-0.5359999999999978,3
H002,2023-07-03,-0.5285000000000011,3
H002,2023-07-04,-0.5339999999999989,3
H002,2023-07-05,-0.40399999999999636,3
H002,2023-07-06,-0.1769999999999996,3
H002,2023-07-07,-0.5249999999999986,3
H002,2023-07-08,-0.3889999999999958,3
H002,2023-07-09,-0.295499999999997,3
H002,2023-07-10,0.02400000000000091,3
H002,2023-07-11,-0.25349999999999895,3
H002,2023-07-12,-0.3114999999999988,3
H002,2023-07-13,-0.23699999999999832,3
H002,2023-07-14,-0.08849999999999625,3
H002,2023-07-15,-0.3164999999999978,3
H002,2023-07-16,-0.31049999999999756,3
H002,2023-07-17,-0.37249999999999517,3
H002,2023-07-18,-0.29699999999999704,3
H002,2023-07-19,-0.22199999999999775,3
H002,2023-07-20,-0.2609999999999957,3
H002,2023-07-21,-0.41199999999999903,3
H002,2023-07-22,-0.43599999999999994,3
H002,2023-07-23,-0.5379999999999967,3
H002,2023-07-24,-0.39899999999999736,3
H002,2023-07-25,-0.5655000000000001,3
H002,2023-07-26,-0.46399999999999864,3
H002,2023-07-27,-0.26200000000000045,3
H002,2023-07-28,-0.26500000000000057,3
H002,2023-07-29,0.02850000000000108,3
H002,2023-07-30,-0.13249999999999673,3
H002,2023-07-31,-0.1634999999999991,3
H002,2023-08-01,,1
H002,2023-08-02,-0.2544999999999966,3
H002,2023-08-03,-0.18599999999999994,3
H002,2023-08-04,-0.33500000000000085,3
H002,2023-08-05,-0.018000000000000682,3
H002,2023-08-06,-0.16949999999999932,3
H002,2023-08-07,-0.24149999999999494,3
H002,2023-08-08,-0.20599999999999596,3
H002,2023-08-09,-0.2414999999999985,3
H002,2023-08-10,-0.1734999999999971,3
H002,2023-08-11,-0.038999999999997925,3
H002,2023-08-12,-0.12399999999999523,3
H002,2023-08-13,-0.2809999999999988,3
H002,2023-08-14,-0.13949999999999818,3
H002,2023-08-15,-0.2924999999999969,3
H002,2023-08-16,-0.410499999999999,3
H002,2023-08-17,-0.17449999999999832,3
H002,2023-08-18,-0.47399999999999665,3
H002,2023-08-19,-0.16249999999999787,3
H002,2023-08-20,-0.28949999999999676,3
H002,2023-08-21,-0.4809999999999981,3
H002,2023-08-22,-0.32099999999999795,3
H002,2023-08-23,-0.27899999999999636,3
H002,2023-08-24,-0.26599999999999824,3
H002,2023-08-25,-0.15199999999999747,3
H002,2023-08-26,0.040500000000001535,3
H002,2023-08-27,-0.26549999999999585,3
H002,2023-08-28,-0.3644999999999996,3
H002,2023-08-29,-0.5274999999999963,3
H002,2023-08-30,-0.4659999999999975,3
H002,2023-08-31,-0.5259999999999962,3
H002,2023-09-01,-1.1442499999999987,4
H002,2023-09-02,,2
H002,2023-09-03,,1
H002,2023-09-04,,1
H002,2023-09-05,,2
H002,2023-09-06,-1.355249999999999,4
H002,2023-09-07,-1.3427499999999988,4
H002,2023-09-08,-1.320249999999998,4
H002,2023-09-09,-1.3042500000000006,4
H002,2023-09-10,-1.2279999999999989,4
H002,2023-09-11,-1.1829999999999998,4
H002,2023-09-12,-1.147499999999999,4
H002,2023-09-13,-1.221,4
H002,2023-09-14,-0.2669999999999959,3
H002,2023-09-15,-1.0159999999999982,4
H002,2023-09-16,-1.0719999999999974,4
H002,2023-09-17,-0.8487499999999981,4
H002,2023-09-18,-0.820999999999998,4
H002,2023-09-19,-0.8417499999999976,4
H002,2023-09-20,-0.8317499999999978,4
H002,2023-09-21,-0.7669999999999977,4
H002,2023-09-22,-0.7794999999999987,4
H002,2023-09-23,-0.7502499999999994,4
H002,2023-09-24,-0.5964999999999971,4
H002,2023-09-25,-0.5017499999999977,4
H002,2023-09-26,-0.48499999999999766,4
H002,2023-09-27,-0.4532499999999988,4
H002,2023-09-28,-0.45674999999999777,4
H002,2023-09-29,-0.4399999999999977,4
H002,2023-09-30,-0.5189999999999966,4
H002,2023-10-01,-1.1075,4
H002,2023-10-02,-0.9487499999999969,4
H002,2023-10-03,-0.5667499999999972,4
H002,2023-10-04,-0.47274999999999956,4
H002,2023-10-05,-0.4492499999999975,4
H002,2023-10-06,-0.3822499999999964,4
H002,2023-10-07,-0.5179999999999971,4
H002,2023-10-08,-0.4174999999999969,4
H002,2023-10-09,-0.4814999999999987,4
H002,2023-10-10,-0.4704999999999977,4
H002,2023-10-11,0.008000000000002672,3
H002,2023-10-12,,2
H002,2023-10-13,-0.3817499999999985,4
H002,2023-10-14,-0.34499999999999886,4
H002,2023-10-15,-0.3719999999999999,4
H002,2023-10-16,-0.8599999999999985,4
H002,2023-10-17,-0.3514999999999997,4
H002,2023-10-18,-0.36575000000000024,4
H002,2023-10-19,-0.3612499999999983,4
H002,2023-10-20,-0.36699999999999733,4
H002,2023-10-21,,2
H002,2023-10-22,-0.9444999999999979,3
H002,2023-10-23,,2
H002,2023-10-24,,2
H002,2023-10-25,-0.6894999999999989,3
H002,2023-10-26,-0.0764999999999958,4
H002,2023-10-27,-0.4134999999999991,4
H002,2023-10-28,-0.2782499999999981,4
H002,2023-10-29,-0.21774999999999878,4
H002,2023-10-30,-0.20599999999999952,4
H002,2023-10-31,-0.19274999999999842,4
H002,2023-11-01,-0.26374999999999904,4
H002,2023-11-02,-0.12174999999999869,4
H002,2023-11-03,-0.09649999999999714,4
H002,2023-11-04,-0.08224999999999838,4
H002,2023-11-05,-0.10774999999999935,4
H002,2023-11-06,-0.11449999999999871,4
H002,2023-11-07,-0.040249999999998565,4
H002,2023-11-08,-0.03174999999999706,4
H002,2023-11-09,0.0012500000000015277,4
H002,2023-11-10,0.0035000000000007248,4
H002,2023-11-11,0.060000000000001386,4
H002,2023-11-12,0.07025000000000325,4
H002,2023-11-13,0.08075000000000188,4
H002,2023-11-14,0.11400000000000077,4
H002,2023-11-15,0.1650000000000018,4
H002,2023-11-16,0.17725000000000257,4
H002,2023-11-17,0.18375000000000252,4
H002,2023-11-18,0.21100000000000207,4
H002,2023-11-19,0.2587500000000027,4
H002,2023-11-20,0.5465000000000018,3
H002,2023-11-21,0.625,3
H002,2023-11-22,0.31975000000000264,4
H002,2023-11-23,0.318500000000002,4
H002,2023-11-24,0.30150000000000077,4
H002,2023-11-25,0.2842500000000019,4
H002,2023-11-26,0.2817500000000015,4
H002,2023-11-27,0.32700000000000173,4
H002,2023-11-28,0.360000000000003,4
H002,2023-11-29,0.4002500000000033,4
H002,2023-11-30,0.1180000000000021,4
H002,2023-12-01,-0.1137499999999978,4
H002,2023-12-02,0.16125000000000256,4
H002,2023-12-03,0.24925000000000175,4
H002,2023-12-04,0.2010000000000005,4
H002,2023-12-05,0.29900000000000304,4
H002,2023-12-06,0.22675000000000267,4
H002,2023-12-07,0.20124999999999993,4
H002,2023-12-08,-0.06299999999999528,5
H002,2023-12-09,-0.0659999999999954,5
H002,2023-12-10,-0.05699999999999861,5
H002,2023-12-11,-0.06099999999999994,5
H002,2023-12-12,-0.059499999999999886,5
H002,2023-12-13,-0.06499999999999773,5
H002,2023-12-14,-0.08099999999999596,5
H002,2023-12-15,-0.08799999999999741,5
H002,2023-12-16,-0.08199999999999719,5
H002,2023-12-17,-0.08199999999999719,5
H002,2023-12-18,-0.09949999999999903,5
H002,2023-12-19,-0.10549999999999926,5
H002,2023-12-20,-0.1039999999999992,5
H002,2023-12-21,-0.08799999999999741,5
H002,2023-12-22,-0.08199999999999719,5
H002,2023-12-23,-0.09649999999999892,5
H002,2023-12-24,-0.11699999999999733,5
H002,2023-12-25,-0.10799999999999699,5
H002,2023-12-26,-0.09899999999999665,5
H002,2023-12-27,-0.1039999999999992,5
H002,2023-12-28,-0.09949999999999903,5
H002,2023-12-29,0.4765000000000015,5
H002,2023-12-30,-0.09699999999999775,5
H002,2023-12-31,-0.09149999999999636,5
H002,2024-01-01,-0.0954999999999977,5
H002,2024-01-02,-0.09449999999999648,5
H002,2024-01-03,-0.08849999999999625,5
H002,2024-01-04,-0.08799999999999741,5
H002,2024-01-05,-0.08749999999999858,5
H002,2024-01-06,-0.09999999999999787,5
H002,2024-01-07,-0.10949999999999704,5
H002,2024-01-08,-0.10799999999999699,5
H002,2024-01-09,-0.10499999999999687,5
H002,2024-01-10,-0.10949999999999704,5
H002,2024-01-11,0.29249999999999865,5
H002,2024-01-12,-0.09849999999999781,5
H002,2024-01-13,-0.09399999999999764,5
H002,2024-01-14,-0.09249999999999758,5
H002,2024-01-15,-0.09499999999999886,5
H002,2024-01-16,-0.08849999999999625,5
H002,2024-01-17,-0.08899999999999864,5
H002,2024-01-18,0.3060000000000045,5
H002,2024-01-19,-0.026500000000000412,5
H002,2024-01-20,-0.11349999999999483,5
H002,2024-01-21,-0.02450000000000152,5
H002,2024-01-22,-0.11499999999999844,5
H002,2024-01-23,-0.11199999999999832,5
H002,2024-01-24,-0.11699999999999733,5
H002,2024-01-25,-0.1280000000000001,5
H002,2024-01-26,-0.134999999999998,5
H002,2024-01-27,-0.12599999999999767,5
H002,2024-01-28,-0.11999999999999744,5
H002,2024-01-29,-0.12299999999999756,5
H002,2024-01-30,-0.1214999999999975,5
H002,2024-01-31,-0.12799999999999656,5
H002,2024-02-01,-0.117999999999995,5
H002,2024-02-02,-0.134999999999998,5
H002,2024-02-03,-0.12849999999999895,5
H002,2024-02-04,-0.12599999999999767,5
H002,2024-02-05,-0.13799999999999812,5
H002,2024-02-06,-0.14000000000000057,5
H002,2024-02-07,-0.14799999999999613,5
H002,2024-02-08,-0.1444999999999972,5
H002,2024-02-09,-0.15149999999999864,5
H002,2024-02-10,-0.15549999999999642,5
H002,2024-02-11,0.8704999999999998,5
H002,2024-02-12,0.0804999999999989,5
H002,2024-02-13,0.41050000000000253,5
H002,2024-02-14,-0.15099999999999625,5
H002,2024-02-15,-0.028499999999999304,5
H002,2024-02-16,-0.15699999999999648,5
H002,2024-02-17,-0.051000000000000156,5
H002,2024-02-18,0.317499999999999,5
H002,2024-02-19,-0.13450000000000095,5
H002,2024-02-20,-0.2594999999999992,5
H002,2024-02-21,-0.15500000000000114,5
H002,2024-02-22,0.516,5
H002,2024-02-23,-0.03950000000000031,5
H002,2024-02-24,-0.006999999999999673,5
H002,2024-02-25,0.22750000000000092,5
H002,2024-02-26,-0.09249999999999936,5
H002,2024-02-27,-0.009500000000000952,5
H002,2024-02-28,-0.23000000000000043,5
H002,2024-02-29,-0.2924999999999969,5
H002,2024-03-01,-0.2655000000000012,5
H002,2024-03-02,-0.1485000000000003,5
H002,2024-03-03,-0.2734999999999985,5
H002,2024-03-04,-0.29199999999999804,5
H002,2024-03-05,-0.19200000000000017,5
H002,2024-03-06,-0.12899999999999956,5
H002,2024-03-07,-0.012999999999998124,5
H002,2024-03-08,0.13750000000000284,5
H002,2024-03-09,0.19500000000000028,5
H002,2024-03-10,0.12400000000000233,5
H002,2024-03-11,0.10900000000000176,5
H002,2024-03-12,0.005500000000001393,5
H002,2024-03-13,-0.04049999999999976,5
H002,2024-03-14,0.006999999999999673,5
H002,2024-03-15,0.07200000000000095,5
H002,2024-03-16,0.3815000000000026,5
H002,2024-03-17,0.27050000000000196,5
H002,2024-03-18,0.12700000000000067,5
H002,2024-03-19,0.09950000000000081,5
H002,2024-03-20,0.07650000000000112,5
H002,2024-03-21,0.13250000000000117,4
H002,2024-03-22,0.027000000000001023,4
H002,2024-03-23,0.08800000000000185,4
H002,2024-03-24,0.11250000000000071,4
H002,2024-03-25,0.0627500000000012,4
H002,2024-03-26,0.09775000000000045,4
H002,2024-03-27,0.14525000000000077,4
H002,2024-03-28,0.06975000000000087,4
H002,2024-03-29,0.10750000000000082,4
H002,2024-03-30,0.09600000000000097,4
H002,2024-03-31,0.07275000000000098,4
H002,2024-04-01,0.08275000000000077,4
H002,2024-04-02,0.04825000000000035,4
H002,2024-04-03,0.027000000000000135,4
H002,2024-04-04,-0.025999999999998025,4
H002,2024-04-05,-0.07624999999999993,4
H002,2024-04-06,-0.067499999999999,4
H002,2024-04-07,-0.10624999999999929,4
H002,2024-04-08,-0.04774999999999974,4
H002,2024-04-09,-0.026499999999998636,4
H002,2024-04-10,0.061500000000000554,4
H002,2024-04-11,-0.004999999999999005,4
H002,2024-04-12,0.01550000000000118,4
H002,2024-04-13,0.0070000000000014495,4
H002,2024-04-14,0.01750000000000096,4
H002,2024-04-15,0.0002500000000011937,4
H002,2024-04-16,0.017750000000001265,4
H002,2024-04-17,0.010000000000000675,4
H002,2024-04-18,-0.006249999999999645,4
H002,2024-04-19,-0.0572499999999998,4
H002,2024-04-20,-0.06099999999999817,4
H002,2024-04-21,0.042500000000001315,4
H002,2024-04-22,0.04125000000000156,4
H002,2024-04-23,0.15850000000000097,4
H002,2024-04-24,-0.05299999999999905,4
H002,2024-04-25,-0.06099999999999994,4
H002,2024-04-26,-0.03524999999999778,4
H002,2024-04-27,0.12675000000000125,4
H002,2024-04-28,0.4380000000000024,5
H002,2024-04-29,0.11350000000000193,5
H002,2024-04-30,0.04650000000000176,5
H002,2024-05-01,0.32450000000000045,5
H002,2024-05-02,0.1235000000000035,5
H002,2024-05-03,0.6400000000000006,5
H002,2024-05-04,0.45200000000000173,5
H002,2024-05-05,0.6090000000000018,5
H002,2024-05-06,0.5175000000000054,5
H002,2024-05-07,0.5560000000000009,5
H002,2024-05-08,0.32750000000000057,5
H002,2024-05-09,-0.03999999999999915,5
H002,2024-05-10,0.30425000000000146,4
H002,2024-05-11,0.12425000000000175,4
H002,2024-05-12,-0.045999999999999375,5
H002,2024-05-13,-0.051499999999997215,5
H002,2024-05-14,0.09450000000000358,5
H002,2024-05-15,-0.24349999999999739,5
H002,2024-05-16,-0.2079999999999984,5
H002,2024-05-17,-0.14649999999999608,5
H002,2024-05-18,-0.3185000000000002,5
H002,2024-05-19,-0.3484999999999978,5
H002,2024-05-20,-0.25199999999999534,5
H002,2024-05-21,-0.4089999999999989,5
H002,2024-05-22,-0.4194999999999993,5
H002,2024-05-23,-0.42299999999999827,5
H002,2024-05-24,-0.42249999999999943,5
H002,2024-05-25,-0.4159999999999968,5
H002,2024-05-26,-0.415499999999998,5
H002,2024-05-27,-0.22649999999999793,5
H002,2024-05-28,-0.40449999999999875,5
H002,2024-05-29,-0.4024999999999963,5
H002,2024-05-30,-0.4174999999999969,5
H002,2024-05-31,-0.42849999999999966,5
H002,2024-06-01,-0.4359999999999964,5
H002,2024-06-02,-0.4439999999999955,5
H002,2024-06-03,-0.4469999999999992,5
H002,2024-06-04,-0.37699999999999534,5
H002,2024-06-05,-0.43849999999999767,5
H002,2024-06-06,-0.45599999999999596,5
H002,2024-06-07,-0.4539999999999971,5
H002,2024-06-08,-0.3509999999999991,5
H002,2024-06-09,-0.4514999999999958,5
H002,2024-06-10,-0.45649999999999835,5
H002,2024-06-11,-0.45349999999999824,5
H002,2024-06-12,-0.45099999999999696,5
H002,2024-06-13,-0.44999999999999574,5
H002,2024-06-14,-0.44650000000000034,5
H002,2024-06-15,-0.4514999999999958,5
H002,2024-06-16,-0.44650000000000034,5
H002,2024-06-17,-0.44999999999999574,5
H002,2024-06-18,-0.9499999999999993,5
H002,2024-06-19,-0.415499999999998,5
H002,2024-06-20,-0.41799999999999926,5
H002,2024-06-21,-0.4464999999999968,5
H002,2024-06-22,-1.0829999999999984,5
H002,2024-06-23,-0.7109999999999985,5
H002,2024-06-24,-0.45649999999999835,5
H002,2024-06-25,-1.0544999999999973,5
H002,2024-06-26,-1.1439999999999984,5
H002,2024-06-27,-0.47499999999999787,5
H002,2024-06-28,-0.9814999999999969,5
H002,2024-06-29,-0.442499999999999,5
H002,2024-06-30,-0.6729999999999983,5
H002,2024-07-01,-0.714500000000001,5
H002,2024-07-02,-0.7574999999999967,5
H002,2024-07-03,-1.1724999999999994,5
H002,2024-07-04,-0.4539999999999971,5
H002,2024-07-05,-0.43799999999999883,5
H002,2024-07-06,-0.81325,4
H002,2024-07-07,-0.4469999999999956,5
H002,2024-07-08,-0.47199999999999775,5
H002,2024-07-09,-0.48499999999999943,5
H002,2024-07-10,0.6787500000000017,4
H002,2024-07-11,-0.901749999999998,4
H002,2024-07-12,-0.44899999999999807,5
H002,2024-07-13,-0.452499999999997,5
H002,2024-07-14,-0.49149999999999494,5
H002,2024-07-15,-0.457499999999996,5
H002,2024-07-16,-0.4714999999999989,5
H002,2024-07-17,-0.46999999999999886,5
H002,2024-07-18,-0.4674999999999976,5
H002,2024-07-19,-0.4544999999999959,5
H002,2024-07-20,-0.46399999999999864,5
H002,2024-07-21,-0.5019999999999953,5
H002,2024-07-22,-0.4619999999999962,5
H002,2024-07-23,-0.46399999999999864,5
H002,2024-07-24,-0.5574999999999974,5
H002,2024-07-25,-0.5589999999999975,5
H002,2024-07-26,-1.2169999999999987,5
H002,2024-07-27,-0.45599999999999596,5
H002,2024-07-28,-0.5159999999999982,5
H002,2024-07-29,-0.4629999999999974,5
H002,2024-07-30,-0.4754999999999967,5
H002,2024-07-31,-1.0449999999999964,4
H002,2024-08-01,,2
H002,2024-08-02,,2
H002,2024-08-03,,2
H002,2024-08-04,,2
H002,2024-08-05,,2
H002,2024-08-06,,2
H002,2024-08-07,,2
H002,2024-08-08,,2
H002,2024-08-09,,2
H002,2024-08-10,,2
H002,2024-08-11,,2
H002,2024-08-12,,2
H002,2024-08-13,,2
H002,2024-08-14,,2
H002,2024-08-15,,2
H002,2024-08-16,,2
H002,2024-08-17,,2
H002,2024-08-18,,2
H002,2024-08-19,,1
H002,2024-08-20,,1
H002,2024-08-21,,2
H002,2024-08-22,,1
H002,2024-08-23,,1
H002,2024-08-24,,2
H002,2024-08-25,,2
H002,2024-08-26,,2
H002,2024-08-27,,1
H002,2024-08-28,,2
H002,2024-08-29,,2
H002,2024-08-30,,2
H002,2024-08-31,,2
H002,2024-09-01,,2
H002,2024-09-02,,2
H002,2024-09-03,,2
H002,2024-09-04,,2
H002,2024-09-05,,2
H002,2024-09-06,,2
H002,2024-09-07,,2
H002,2024-09-08,,2
H002,2024-09-09,,2
H002,2024-09-10,,2
H002,2024-09-11,,2
H002,2024-09-12,,2
H002,2024-09-13,,2
H002,2024-09-14,,2
H002,2024-09-15,,2
H002,2024-09-16,,2
H002,2024-09-17,,2
H002,2024-09-18,,2
H002,2024-09-19,,2
H002,2024-09-20,,2
H002,2024-09-21,,2
H002,2024-09-22,,2
H002,2024-09-23,,2
H002,2024-09-24,,2
H002,2024-09-25,,2
